Date,Nation,Metric,Deaths
25/12/2022,Wales,DeathsByDate,9
25/12/2022,Northern Ireland,DeathsByDate,2
26/12/2022,Northern Ireland,DeathsByDate,1
26/12/2022,England,DeathsByDate,104
26/12/2022,Scotland,DeathsByDate,15
26/12/2022,Wales,DeathsByDate,9
27/12/2022,Wales,DeathsByDate,10
27/12/2022,Northern Ireland,DeathsByDate,1
27/12/2022,Scotland,DeathsByDate,17
27/12/2022,England,DeathsByDate,114
28/12/2022,England,DeathsByDate,110
28/12/2022,Scotland,DeathsByDate,11
28/12/2022,Wales,DeathsByDate,8
28/12/2022,Northern Ireland,DeathsByDate,5
29/12/2022,Northern Ireland,DeathsByDate,3
29/12/2022,Scotland,DeathsByDate,16
29/12/2022,England,DeathsByDate,100
29/12/2022,Wales,DeathsByDate,14
30/12/2022,Wales,DeathsByDate,11
30/12/2022,Northern Ireland,DeathsByDate,6
30/12/2022,England,DeathsByDate,129
30/12/2022,Scotland,DeathsByDate,10
31/12/2022,Scotland,DeathsByDate,9
31/12/2022,England,DeathsByDate,129
31/12/2022,Wales,DeathsByDate,11
31/12/2022,Northern Ireland,DeathsByDate,1
01/01/2023,Northern Ireland,DeathsByDate,2
01/01/2023,Scotland,DeathsByDate,10
01/01/2023,England,DeathsByDate,108
01/01/2023,Wales,DeathsByDate,9
02/01/2023,Wales,DeathsByDate,7
02/01/2023,Northern Ireland,DeathsByDate,4
02/01/2023,Scotland,DeathsByDate,12
02/01/2023,England,DeathsByDate,106
03/01/2023,England,DeathsByDate,114
03/01/2023,Scotland,DeathsByDate,15
03/01/2023,Wales,DeathsByDate,8
03/01/2023,Northern Ireland,DeathsByDate,2
04/01/2023,Northern Ireland,DeathsByDate,0
04/01/2023,Scotland,DeathsByDate,15
04/01/2023,England,DeathsByDate,116
04/01/2023,Wales,DeathsByDate,8
05/01/2023,Wales,DeathsByDate,10
05/01/2023,Northern Ireland,DeathsByDate,6
05/01/2023,Scotland,DeathsByDate,15
05/01/2023,England,DeathsByDate,115
06/01/2023,England,DeathsByDate,88
06/01/2023,Wales,DeathsByDate,7
06/01/2023,Northern Ireland,DeathsByDate,7
06/01/2023,Scotland,DeathsByDate,14
07/01/2023,Northern Ireland,DeathsByDate,3
07/01/2023,Scotland,DeathsByDate,14
07/01/2023,England,DeathsByDate,98
07/01/2023,Wales,DeathsByDate,5
08/01/2023,Wales,DeathsByDate,8
08/01/2023,Northern Ireland,DeathsByDate,3
08/01/2023,Scotland,DeathsByDate,11
08/01/2023,England,DeathsByDate,102
09/01/2023,England,DeathsByDate,108
09/01/2023,Wales,DeathsByDate,5
09/01/2023,Northern Ireland,DeathsByDate,3
09/01/2023,Scotland,DeathsByDate,17
10/01/2023,Northern Ireland,DeathsByDate,2
10/01/2023,Scotland,DeathsByDate,10
10/01/2023,England,DeathsByDate,85
10/01/2023,Wales,DeathsByDate,17
11/01/2023,Wales,DeathsByDate,4
11/01/2023,Northern Ireland,DeathsByDate,3
11/01/2023,Scotland,DeathsByDate,13
11/01/2023,England,DeathsByDate,77
12/01/2023,England,DeathsByDate,103
12/01/2023,Wales,DeathsByDate,5
12/01/2023,Northern Ireland,DeathsByDate,6
12/01/2023,Scotland,DeathsByDate,5
13/01/2023,Scotland,DeathsByDate,9
13/01/2023,Northern Ireland,DeathsByDate,2
13/01/2023,England,DeathsByDate,83
13/01/2023,Wales,DeathsByDate,12
14/01/2023,Wales,DeathsByDate,8
14/01/2023,Scotland,DeathsByDate,6
14/01/2023,Northern Ireland,DeathsByDate,3
14/01/2023,England,DeathsByDate,84
15/01/2023,England,DeathsByDate,87
15/01/2023,Wales,DeathsByDate,9
15/01/2023,Northern Ireland,DeathsByDate,4
15/01/2023,Scotland,DeathsByDate,14
16/01/2023,Scotland,DeathsByDate,8
16/01/2023,Northern Ireland,DeathsByDate,2
16/01/2023,England,DeathsByDate,93
16/01/2023,Wales,DeathsByDate,7
17/01/2023,Wales,DeathsByDate,8
17/01/2023,Northern Ireland,DeathsByDate,1
17/01/2023,Scotland,DeathsByDate,11
17/01/2023,England,DeathsByDate,73
18/01/2023,England,DeathsByDate,74
18/01/2023,Wales,DeathsByDate,4
18/01/2023,Northern Ireland,DeathsByDate,3
18/01/2023,Scotland,DeathsByDate,12
19/01/2023,Scotland,DeathsByDate,8
19/01/2023,Northern Ireland,DeathsByDate,3
19/01/2023,England,DeathsByDate,71
19/01/2023,Wales,DeathsByDate,2
20/01/2023,Wales,DeathsByDate,6
20/01/2023,Northern Ireland,DeathsByDate,3
20/01/2023,Scotland,DeathsByDate,7
20/01/2023,England,DeathsByDate,65
21/01/2023,England,DeathsByDate,64
21/01/2023,Wales,DeathsByDate,0
21/01/2023,Northern Ireland,DeathsByDate,3
21/01/2023,Scotland,DeathsByDate,7
22/01/2023,Scotland,DeathsByDate,6
22/01/2023,Northern Ireland,DeathsByDate,0
22/01/2023,England,DeathsByDate,69
22/01/2023,Wales,DeathsByDate,2
23/01/2023,Wales,DeathsByDate,5
23/01/2023,Scotland,DeathsByDate,7
23/01/2023,Northern Ireland,DeathsByDate,5
23/01/2023,England,DeathsByDate,59
24/01/2023,England,DeathsByDate,71
24/01/2023,Wales,DeathsByDate,4
24/01/2023,Northern Ireland,DeathsByDate,3
24/01/2023,Scotland,DeathsByDate,5
25/01/2023,Scotland,DeathsByDate,7
25/01/2023,Northern Ireland,DeathsByDate,3
25/01/2023,England,DeathsByDate,54
25/01/2023,Wales,DeathsByDate,3
26/01/2023,Wales,DeathsByDate,1
26/01/2023,Northern Ireland,DeathsByDate,4
26/01/2023,Scotland,DeathsByDate,4
26/01/2023,England,DeathsByDate,62
27/01/2023,England,DeathsByDate,68
27/01/2023,Wales,DeathsByDate,3
27/01/2023,Northern Ireland,DeathsByDate,3
27/01/2023,Scotland,DeathsByDate,4
28/01/2023,Northern Ireland,DeathsByDate,2
28/01/2023,Scotland,DeathsByDate,3
28/01/2023,England,DeathsByDate,62
28/01/2023,Wales,DeathsByDate,6
29/01/2023,Wales,DeathsByDate,6
29/01/2023,Northern Ireland,DeathsByDate,2
29/01/2023,Scotland,DeathsByDate,5
29/01/2023,England,DeathsByDate,64
30/01/2023,England,DeathsByDate,55
30/01/2023,Wales,DeathsByDate,2
30/01/2023,Northern Ireland,DeathsByDate,0
30/01/2023,Scotland,DeathsByDate,3
31/01/2023,Northern Ireland,DeathsByDate,2
31/01/2023,Scotland,DeathsByDate,4
31/01/2023,England,DeathsByDate,56
31/01/2023,Wales,DeathsByDate,1
01/02/2023,Wales,DeathsByDate,4
01/02/2023,Northern Ireland,DeathsByDate,1
01/02/2023,Scotland,DeathsByDate,6
01/02/2023,England,DeathsByDate,59
02/02/2023,England,DeathsByDate,68
02/02/2023,Wales,DeathsByDate,0
02/02/2023,Scotland,DeathsByDate,5
02/02/2023,Northern Ireland,DeathsByDate,2
03/02/2023,Northern Ireland,DeathsByDate,6
03/02/2023,Scotland,DeathsByDate,5
03/02/2023,England,DeathsByDate,57
03/02/2023,Wales,DeathsByDate,2
04/02/2023,Wales,DeathsByDate,2
04/02/2023,Scotland,DeathsByDate,8
04/02/2023,Northern Ireland,DeathsByDate,4
04/02/2023,England,DeathsByDate,52
05/02/2023,England,DeathsByDate,65
05/02/2023,Wales,DeathsByDate,1
05/02/2023,Northern Ireland,DeathsByDate,1
05/02/2023,Scotland,DeathsByDate,6
06/02/2023,Scotland,DeathsByDate,4
06/02/2023,Northern Ireland,DeathsByDate,1
06/02/2023,England,DeathsByDate,48
06/02/2023,Wales,DeathsByDate,3
07/02/2023,Wales,DeathsByDate,2
07/02/2023,Scotland,DeathsByDate,4
07/02/2023,Northern Ireland,DeathsByDate,1
07/02/2023,England,DeathsByDate,59
08/02/2023,England,DeathsByDate,62
08/02/2023,Wales,DeathsByDate,1
08/02/2023,Scotland,DeathsByDate,6
08/02/2023,Northern Ireland,DeathsByDate,2
09/02/2023,Northern Ireland,DeathsByDate,3
09/02/2023,Scotland,DeathsByDate,8
09/02/2023,England,DeathsByDate,49
09/02/2023,Wales,DeathsByDate,4
10/02/2023,Wales,DeathsByDate,2
10/02/2023,Scotland,DeathsByDate,4
10/02/2023,Northern Ireland,DeathsByDate,1
10/02/2023,England,DeathsByDate,67
11/02/2023,England,DeathsByDate,56
11/02/2023,Wales,DeathsByDate,1
11/02/2023,Scotland,DeathsByDate,2
11/02/2023,Northern Ireland,DeathsByDate,1
12/02/2023,Northern Ireland,DeathsByDate,2
12/02/2023,Scotland,DeathsByDate,11
12/02/2023,England,DeathsByDate,55
12/02/2023,Wales,DeathsByDate,1
13/02/2023,Wales,DeathsByDate,3
13/02/2023,Scotland,DeathsByDate,5
13/02/2023,Northern Ireland,DeathsByDate,0
13/02/2023,England,DeathsByDate,46
14/02/2023,England,DeathsByDate,69
14/02/2023,Wales,DeathsByDate,1
14/02/2023,Northern Ireland,DeathsByDate,2
14/02/2023,Scotland,DeathsByDate,5
15/02/2023,Scotland,DeathsByDate,10
15/02/2023,Northern Ireland,DeathsByDate,0
15/02/2023,England,DeathsByDate,54
15/02/2023,Wales,DeathsByDate,6
16/02/2023,Wales,DeathsByDate,2
16/02/2023,Northern Ireland,DeathsByDate,0
16/02/2023,Scotland,DeathsByDate,6
16/02/2023,England,DeathsByDate,67
17/02/2023,England,DeathsByDate,71
17/02/2023,Wales,DeathsByDate,0
17/02/2023,Scotland,DeathsByDate,12
17/02/2023,Northern Ireland,DeathsByDate,1
18/02/2023,Scotland,DeathsByDate,6
18/02/2023,Northern Ireland,DeathsByDate,3
18/02/2023,England,DeathsByDate,65
18/02/2023,Wales,DeathsByDate,4
19/02/2023,Wales,DeathsByDate,4
19/02/2023,Northern Ireland,DeathsByDate,0
19/02/2023,Scotland,DeathsByDate,4
19/02/2023,England,DeathsByDate,52
20/02/2023,England,DeathsByDate,66
20/02/2023,Wales,DeathsByDate,1
20/02/2023,Northern Ireland,DeathsByDate,0
20/02/2023,Scotland,DeathsByDate,11
21/02/2023,Northern Ireland,DeathsByDate,1
21/02/2023,Scotland,DeathsByDate,3
21/02/2023,England,DeathsByDate,55
21/02/2023,Wales,DeathsByDate,1
22/02/2023,Wales,DeathsByDate,2
22/02/2023,Northern Ireland,DeathsByDate,2
22/02/2023,Scotland,DeathsByDate,2
22/02/2023,England,DeathsByDate,78
23/02/2023,England,DeathsByDate,67
23/02/2023,Wales,DeathsByDate,1
23/02/2023,Scotland,DeathsByDate,3
23/02/2023,Northern Ireland,DeathsByDate,3
24/02/2023,Northern Ireland,DeathsByDate,0
24/02/2023,Scotland,DeathsByDate,7
24/02/2023,England,DeathsByDate,71
24/02/2023,Wales,DeathsByDate,3
25/02/2023,Wales,DeathsByDate,4
25/02/2023,Northern Ireland,DeathsByDate,2
25/02/2023,Scotland,DeathsByDate,6
25/02/2023,England,DeathsByDate,65
26/02/2023,England,DeathsByDate,77
26/02/2023,Wales,DeathsByDate,1
26/02/2023,Northern Ireland,DeathsByDate,1
26/02/2023,Scotland,DeathsByDate,6
27/02/2023,Scotland,DeathsByDate,6
27/02/2023,Northern Ireland,DeathsByDate,1
27/02/2023,England,DeathsByDate,70
27/02/2023,Wales,DeathsByDate,2
28/02/2023,Wales,DeathsByDate,1
28/02/2023,Northern Ireland,DeathsByDate,0
28/02/2023,Scotland,DeathsByDate,2
28/02/2023,England,DeathsByDate,71
01/03/2023,England,DeathsByDate,63
01/03/2023,Wales,DeathsByDate,2
01/03/2023,Northern Ireland,DeathsByDate,3
01/03/2023,Scotland,DeathsByDate,15
02/03/2023,Northern Ireland,DeathsByDate,0
02/03/2023,Scotland,DeathsByDate,10
02/03/2023,England,DeathsByDate,89
02/03/2023,Wales,DeathsByDate,3
03/03/2023,Wales,DeathsByDate,5
03/03/2023,Northern Ireland,DeathsByDate,1
03/03/2023,Scotland,DeathsByDate,11
03/03/2023,England,DeathsByDate,62
04/03/2023,England,DeathsByDate,83
04/03/2023,Wales,DeathsByDate,4
04/03/2023,Scotland,DeathsByDate,10
04/03/2023,Northern Ireland,DeathsByDate,2
05/03/2023,Scotland,DeathsByDate,6
05/03/2023,Northern Ireland,DeathsByDate,1
05/03/2023,England,DeathsByDate,83
05/03/2023,Wales,DeathsByDate,7
06/03/2023,Wales,DeathsByDate,2
06/03/2023,Northern Ireland,DeathsByDate,1
06/03/2023,Scotland,DeathsByDate,10
06/03/2023,England,DeathsByDate,77
07/03/2023,England,DeathsByDate,76
07/03/2023,Wales,DeathsByDate,7
07/03/2023,Scotland,DeathsByDate,7
07/03/2023,Northern Ireland,DeathsByDate,1
08/03/2023,Scotland,DeathsByDate,11
08/03/2023,Northern Ireland,DeathsByDate,1
08/03/2023,England,DeathsByDate,77
08/03/2023,Wales,DeathsByDate,5
09/03/2023,Wales,DeathsByDate,9
09/03/2023,Northern Ireland,DeathsByDate,0
09/03/2023,Scotland,DeathsByDate,7
09/03/2023,England,DeathsByDate,78
10/03/2023,England,DeathsByDate,77
10/03/2023,Wales,DeathsByDate,9
10/03/2023,Scotland,DeathsByDate,5
10/03/2023,Northern Ireland,DeathsByDate,1
11/03/2023,Northern Ireland,DeathsByDate,0
11/03/2023,Scotland,DeathsByDate,14
11/03/2023,England,DeathsByDate,81
11/03/2023,Wales,DeathsByDate,5
12/03/2023,Wales,DeathsByDate,3
12/03/2023,Northern Ireland,DeathsByDate,5
12/03/2023,Scotland,DeathsByDate,11
12/03/2023,England,DeathsByDate,82
13/03/2023,Scotland,DeathsByDate,5
13/03/2023,Northern Ireland,DeathsByDate,0
13/03/2023,England,DeathsByDate,86
13/03/2023,Wales,DeathsByDate,5
14/03/2023,Wales,DeathsByDate,4
14/03/2023,England,DeathsByDate,80
14/03/2023,Scotland,DeathsByDate,6
14/03/2023,Northern Ireland,DeathsByDate,2
15/03/2023,Scotland,DeathsByDate,8
15/03/2023,Northern Ireland,DeathsByDate,0
15/03/2023,England,DeathsByDate,91
15/03/2023,Wales,DeathsByDate,7
16/03/2023,Wales,DeathsByDate,9
16/03/2023,England,DeathsByDate,82
16/03/2023,Scotland,DeathsByDate,12
16/03/2023,Northern Ireland,DeathsByDate,0
17/03/2023,Northern Ireland,DeathsByDate,0
17/03/2023,Scotland,DeathsByDate,10
17/03/2023,Wales,DeathsByDate,7
17/03/2023,England,DeathsByDate,94
18/03/2023,Wales,DeathsByDate,5
18/03/2023,England,DeathsByDate,82
18/03/2023,Scotland,DeathsByDate,9
18/03/2023,Northern Ireland,DeathsByDate,2
19/03/2023,Scotland,DeathsByDate,5
19/03/2023,Northern Ireland,DeathsByDate,2
19/03/2023,England,DeathsByDate,76
19/03/2023,Wales,DeathsByDate,7
20/03/2023,England,DeathsByDate,74
20/03/2023,Wales,DeathsByDate,8
20/03/2023,Northern Ireland,DeathsByDate,0
20/03/2023,Scotland,DeathsByDate,14
21/03/2023,Scotland,DeathsByDate,19
21/03/2023,Northern Ireland,DeathsByDate,1
21/03/2023,England,DeathsByDate,101
21/03/2023,Wales,DeathsByDate,6
22/03/2023,Wales,DeathsByDate,5
22/03/2023,England,DeathsByDate,85
22/03/2023,Northern Ireland,DeathsByDate,0
22/03/2023,Scotland,DeathsByDate,12
23/03/2023,Northern Ireland,DeathsByDate,0
23/03/2023,Scotland,DeathsByDate,11
23/03/2023,Wales,DeathsByDate,6
23/03/2023,England,DeathsByDate,90
24/03/2023,Wales,DeathsByDate,3
24/03/2023,England,DeathsByDate,94
24/03/2023,Scotland,DeathsByDate,14
24/03/2023,Northern Ireland,DeathsByDate,2
25/03/2023,Scotland,DeathsByDate,12
25/03/2023,Northern Ireland,DeathsByDate,3
25/03/2023,England,DeathsByDate,94
25/03/2023,Wales,DeathsByDate,6
26/03/2023,Wales,DeathsByDate,8
26/03/2023,England,DeathsByDate,69
26/03/2023,Northern Ireland,DeathsByDate,2
26/03/2023,Scotland,DeathsByDate,7
27/03/2023,Scotland,DeathsByDate,7
27/03/2023,Northern Ireland,DeathsByDate,2
27/03/2023,Wales,DeathsByDate,4
27/03/2023,England,DeathsByDate,85
28/03/2023,England,DeathsByDate,95
28/03/2023,Wales,DeathsByDate,3
28/03/2023,Northern Ireland,DeathsByDate,1
28/03/2023,Scotland,DeathsByDate,14
29/03/2023,Scotland,DeathsByDate,10
29/03/2023,Northern Ireland,DeathsByDate,4
29/03/2023,England,DeathsByDate,77
29/03/2023,Wales,DeathsByDate,4
30/03/2023,Wales,DeathsByDate,5
30/03/2023,England,DeathsByDate,88
30/03/2023,Northern Ireland,DeathsByDate,2
30/03/2023,Scotland,DeathsByDate,13
31/03/2023,Scotland,DeathsByDate,10
31/03/2023,Northern Ireland,DeathsByDate,2
31/03/2023,England,DeathsByDate,62
31/03/2023,Wales,DeathsByDate,1
01/04/2023,Wales,DeathsByDate,5
01/04/2023,England,DeathsByDate,59
01/04/2023,Scotland,DeathsByDate,11
01/04/2023,Northern Ireland,DeathsByDate,0
02/04/2023,Northern Ireland,DeathsByDate,2
02/04/2023,Scotland,DeathsByDate,11
02/04/2023,England,DeathsByDate,61
02/04/2023,Wales,DeathsByDate,4
03/04/2023,Wales,DeathsByDate,1
03/04/2023,England,DeathsByDate,79
03/04/2023,Northern Ireland,DeathsByDate,0
03/04/2023,Scotland,DeathsByDate,7
04/04/2023,Northern Ireland,DeathsByDate,1
04/04/2023,Scotland,DeathsByDate,8
04/04/2023,Wales,DeathsByDate,7
04/04/2023,England,DeathsByDate,82
05/04/2023,England,DeathsByDate,50
05/04/2023,Wales,DeathsByDate,5
05/04/2023,Scotland,DeathsByDate,10
05/04/2023,Northern Ireland,DeathsByDate,1
06/04/2023,Scotland,DeathsByDate,11
06/04/2023,Northern Ireland,DeathsByDate,3
06/04/2023,Wales,DeathsByDate,1
06/04/2023,England,DeathsByDate,87
07/04/2023,England,DeathsByDate,76
07/04/2023,Wales,DeathsByDate,6
07/04/2023,Scotland,DeathsByDate,11
07/04/2023,Northern Ireland,DeathsByDate,1
08/04/2023,Scotland,DeathsByDate,19
08/04/2023,Northern Ireland,DeathsByDate,3
08/04/2023,England,DeathsByDate,59
08/04/2023,Wales,DeathsByDate,3
09/04/2023,England,DeathsByDate,55
09/04/2023,Wales,DeathsByDate,1
09/04/2023,Scotland,DeathsByDate,11
09/04/2023,Northern Ireland,DeathsByDate,2
10/04/2023,Northern Ireland,DeathsByDate,2
10/04/2023,Scotland,DeathsByDate,3
10/04/2023,Wales,DeathsByDate,2
10/04/2023,England,DeathsByDate,67
11/04/2023,Wales,DeathsByDate,5
11/04/2023,England,DeathsByDate,57
11/04/2023,Scotland,DeathsByDate,11
11/04/2023,Northern Ireland,DeathsByDate,2
12/04/2023,Northern Ireland,DeathsByDate,1
12/04/2023,Scotland,DeathsByDate,9
12/04/2023,England,DeathsByDate,63
12/04/2023,Wales,DeathsByDate,3
13/04/2023,England,DeathsByDate,75
13/04/2023,Wales,DeathsByDate,1
13/04/2023,Scotland,DeathsByDate,15
13/04/2023,Northern Ireland,DeathsByDate,0
14/04/2023,Northern Ireland,DeathsByDate,1
14/04/2023,Scotland,DeathsByDate,15
14/04/2023,Wales,DeathsByDate,1
14/04/2023,England,DeathsByDate,63
15/04/2023,Wales,DeathsByDate,5
15/04/2023,England,DeathsByDate,60
15/04/2023,Scotland,DeathsByDate,4
15/04/2023,Northern Ireland,DeathsByDate,1
16/04/2023,Northern Ireland,DeathsByDate,1
16/04/2023,Scotland,DeathsByDate,14
16/04/2023,England,DeathsByDate,58
16/04/2023,Wales,DeathsByDate,6
17/04/2023,England,DeathsByDate,52
17/04/2023,Wales,DeathsByDate,3
17/04/2023,Northern Ireland,DeathsByDate,2
17/04/2023,Scotland,DeathsByDate,8
18/04/2023,Scotland,DeathsByDate,8
18/04/2023,Northern Ireland,DeathsByDate,1
18/04/2023,Wales,DeathsByDate,4
18/04/2023,England,DeathsByDate,54
19/04/2023,Wales,DeathsByDate,2
19/04/2023,England,DeathsByDate,64
19/04/2023,Scotland,DeathsByDate,13
19/04/2023,Northern Ireland,DeathsByDate,2
20/04/2023,Scotland,DeathsByDate,7
20/04/2023,Northern Ireland,DeathsByDate,6
20/04/2023,Wales,DeathsByDate,5
20/04/2023,England,DeathsByDate,54
21/04/2023,England,DeathsByDate,71
21/04/2023,Wales,DeathsByDate,4
21/04/2023,Northern Ireland,DeathsByDate,1
21/04/2023,Scotland,DeathsByDate,7
22/04/2023,Northern Ireland,DeathsByDate,3
22/04/2023,Scotland,DeathsByDate,3
22/04/2023,Wales,DeathsByDate,4
22/04/2023,England,DeathsByDate,45
23/04/2023,England,DeathsByDate,54
23/04/2023,Wales,DeathsByDate,8
23/04/2023,Northern Ireland,DeathsByDate,3
23/04/2023,Scotland,DeathsByDate,8
24/04/2023,Scotland,DeathsByDate,5
24/04/2023,Northern Ireland,DeathsByDate,1
24/04/2023,England,DeathsByDate,41
24/04/2023,Wales,DeathsByDate,2
25/04/2023,Wales,DeathsByDate,3
25/04/2023,England,DeathsByDate,44
25/04/2023,Northern Ireland,DeathsByDate,4
25/04/2023,Scotland,DeathsByDate,10
26/04/2023,Northern Ireland,DeathsByDate,1
26/04/2023,Scotland,DeathsByDate,5
26/04/2023,England,DeathsByDate,49
26/04/2023,Wales,DeathsByDate,5
27/04/2023,Wales,DeathsByDate,1
27/04/2023,England,DeathsByDate,42
27/04/2023,Scotland,DeathsByDate,8
27/04/2023,Northern Ireland,DeathsByDate,1
28/04/2023,Scotland,DeathsByDate,9
28/04/2023,Northern Ireland,DeathsByDate,2
28/04/2023,England,DeathsByDate,39
28/04/2023,Wales,DeathsByDate,3
29/04/2023,Wales,DeathsByDate,4
29/04/2023,England,DeathsByDate,41
29/04/2023,Scotland,DeathsByDate,8
29/04/2023,Northern Ireland,DeathsByDate,0
30/04/2023,Northern Ireland,DeathsByDate,1
30/04/2023,Scotland,DeathsByDate,5
30/04/2023,England,DeathsByDate,32
30/04/2023,Wales,DeathsByDate,2
01/05/2023,England,DeathsByDate,43
01/05/2023,Wales,DeathsByDate,3
01/05/2023,Northern Ireland,DeathsByDate,3
01/05/2023,Scotland,DeathsByDate,1
02/05/2023,Northern Ireland,DeathsByDate,3
02/05/2023,Scotland,DeathsByDate,7
02/05/2023,Wales,DeathsByDate,6
02/05/2023,England,DeathsByDate,42
03/05/2023,England,DeathsByDate,43
03/05/2023,Wales,DeathsByDate,1
03/05/2023,Northern Ireland,DeathsByDate,0
03/05/2023,Scotland,DeathsByDate,5
04/05/2023,Northern Ireland,DeathsByDate,1
04/05/2023,Scotland,DeathsByDate,6
04/05/2023,Wales,DeathsByDate,5
04/05/2023,England,DeathsByDate,42
05/05/2023,England,DeathsByDate,38
05/05/2023,Wales,DeathsByDate,1
05/05/2023,Northern Ireland,DeathsByDate,2
05/05/2023,Scotland,DeathsByDate,4
06/05/2023,Northern Ireland,DeathsByDate,1
06/05/2023,Scotland,DeathsByDate,6
06/05/2023,England,DeathsByDate,37
06/05/2023,Wales,DeathsByDate,3
07/05/2023,England,DeathsByDate,44
07/05/2023,Wales,DeathsByDate,3
07/05/2023,Northern Ireland,DeathsByDate,2
07/05/2023,Scotland,DeathsByDate,4
08/05/2023,Scotland,DeathsByDate,3
08/05/2023,Northern Ireland,DeathsByDate,1
08/05/2023,Wales,DeathsByDate,0
08/05/2023,England,DeathsByDate,34
09/05/2023,Wales,DeathsByDate,2
09/05/2023,England,DeathsByDate,32
09/05/2023,Scotland,DeathsByDate,1
09/05/2023,Northern Ireland,DeathsByDate,1
10/05/2023,Northern Ireland,DeathsByDate,2
10/05/2023,Scotland,DeathsByDate,1
10/05/2023,Wales,DeathsByDate,4
10/05/2023,England,DeathsByDate,34
11/05/2023,England,DeathsByDate,46
11/05/2023,Wales,DeathsByDate,5
11/05/2023,Northern Ireland,DeathsByDate,0
11/05/2023,Scotland,DeathsByDate,4
12/05/2023,Scotland,DeathsByDate,7
12/05/2023,Northern Ireland,DeathsByDate,0
12/05/2023,England,DeathsByDate,41
12/05/2023,Wales,DeathsByDate,1
13/05/2023,Wales,DeathsByDate,1
13/05/2023,England,DeathsByDate,26
13/05/2023,Northern Ireland,DeathsByDate,1
13/05/2023,Scotland,DeathsByDate,3
14/05/2023,Scotland,DeathsByDate,2
14/05/2023,Northern Ireland,DeathsByDate,1
14/05/2023,England,DeathsByDate,26
14/05/2023,Wales,DeathsByDate,1
15/05/2023,England,DeathsByDate,27
15/05/2023,Wales,DeathsByDate,1
15/05/2023,Northern Ireland,DeathsByDate,0
15/05/2023,Scotland,DeathsByDate,3
16/05/2023,Scotland,DeathsByDate,4
16/05/2023,Northern Ireland,DeathsByDate,3
16/05/2023,England,DeathsByDate,43
16/05/2023,Wales,DeathsByDate,0
17/05/2023,England,DeathsByDate,45
17/05/2023,Wales,DeathsByDate,1
17/05/2023,Scotland,DeathsByDate,3
17/05/2023,Northern Ireland,DeathsByDate,0
18/05/2023,Scotland,DeathsByDate,1
18/05/2023,Northern Ireland,DeathsByDate,2
18/05/2023,Wales,DeathsByDate,2
18/05/2023,England,DeathsByDate,32
19/05/2023,England,DeathsByDate,40
19/05/2023,Wales,DeathsByDate,2
19/05/2023,Northern Ireland,DeathsByDate,0
19/05/2023,Scotland,DeathsByDate,2
20/05/2023,Scotland,DeathsByDate,3
20/05/2023,Northern Ireland,DeathsByDate,1
20/05/2023,England,DeathsByDate,25
20/05/2023,Wales,DeathsByDate,1
21/05/2023,Wales,DeathsByDate,4
21/05/2023,England,DeathsByDate,24
21/05/2023,Northern Ireland,DeathsByDate,0
21/05/2023,Scotland,DeathsByDate,5
22/05/2023,Northern Ireland,DeathsByDate,0
22/05/2023,Scotland,DeathsByDate,1
22/05/2023,Wales,DeathsByDate,3
22/05/2023,England,DeathsByDate,35
23/05/2023,Wales,DeathsByDate,1
23/05/2023,England,DeathsByDate,30
23/05/2023,Northern Ireland,DeathsByDate,0
23/05/2023,Scotland,DeathsByDate,0
24/05/2023,Scotland,DeathsByDate,2
24/05/2023,Northern Ireland,DeathsByDate,2
24/05/2023,England,DeathsByDate,28
24/05/2023,Wales,DeathsByDate,0
25/05/2023,Wales,DeathsByDate,2
25/05/2023,England,DeathsByDate,21
25/05/2023,Scotland,DeathsByDate,2
25/05/2023,Northern Ireland,DeathsByDate,0
26/05/2023,Northern Ireland,DeathsByDate,5
26/05/2023,Scotland,DeathsByDate,3
26/05/2023,England,DeathsByDate,33
26/05/2023,Wales,DeathsByDate,3
27/05/2023,Wales,DeathsByDate,4
27/05/2023,England,DeathsByDate,31
27/05/2023,Northern Ireland,DeathsByDate,1
27/05/2023,Scotland,DeathsByDate,1
28/05/2023,Scotland,DeathsByDate,3
28/05/2023,Northern Ireland,DeathsByDate,0
28/05/2023,Wales,DeathsByDate,1
28/05/2023,England,DeathsByDate,20
29/05/2023,England,DeathsByDate,21
29/05/2023,Wales,DeathsByDate,1
29/05/2023,Northern Ireland,DeathsByDate,0
29/05/2023,Scotland,DeathsByDate,2
30/05/2023,Northern Ireland,DeathsByDate,0
30/05/2023,Scotland,DeathsByDate,3
30/05/2023,Wales,DeathsByDate,2
30/05/2023,England,DeathsByDate,29
31/05/2023,England,DeathsByDate,20
31/05/2023,Wales,DeathsByDate,0
31/05/2023,Scotland,DeathsByDate,1
31/05/2023,Northern Ireland,DeathsByDate,1
01/06/2023,Northern Ireland,DeathsByDate,0
01/06/2023,Scotland,DeathsByDate,3
01/06/2023,England,DeathsByDate,27
01/06/2023,Wales,DeathsByDate,1
02/06/2023,England,DeathsByDate,20
02/06/2023,Wales,DeathsByDate,2
02/06/2023,Northern Ireland,DeathsByDate,1
02/06/2023,Scotland,DeathsByDate,1
03/06/2023,Northern Ireland,DeathsByDate,0
03/06/2023,Scotland,DeathsByDate,2
03/06/2023,Wales,DeathsByDate,0
03/06/2023,England,DeathsByDate,30
