Date,Nation,Metric,Cases
17/09/2022,England,CasesByDate,0
17/09/2022,Scotland,CasesByDate,0
17/09/2022,Wales,CasesByDate,0
18/09/2022,Wales,CasesByDate,0
18/09/2022,Scotland,CasesByDate,0
18/09/2022,England,CasesByDate,0
19/09/2022,England,CasesByDate,0
19/09/2022,Scotland,CasesByDate,0
19/09/2022,Wales,CasesByDate,0
20/09/2022,Scotland,CasesByDate,0
20/09/2022,Wales,CasesByDate,0
20/09/2022,England,CasesByDate,0
21/09/2022,England,CasesByDate,0
21/09/2022,Wales,CasesByDate,0
21/09/2022,Scotland,CasesByDate,0
22/09/2022,Wales,CasesByDate,311
22/09/2022,Scotland,CasesByDate,2863
22/09/2022,England,CasesByDate,33497
23/09/2022,England,CasesByDate,0
23/09/2022,Scotland,CasesByDate,0
23/09/2022,Wales,CasesByDate,0
24/09/2022,Scotland,CasesByDate,0
24/09/2022,Wales,CasesByDate,0
24/09/2022,England,CasesByDate,0
25/09/2022,England,CasesByDate,0
25/09/2022,Wales,CasesByDate,0
25/09/2022,Scotland,CasesByDate,0
26/09/2022,Wales,CasesByDate,0
26/09/2022,Scotland,CasesByDate,0
26/09/2022,England,CasesByDate,0
27/09/2022,England,CasesByDate,0
27/09/2022,Scotland,CasesByDate,0
27/09/2022,Wales,CasesByDate,0
28/09/2022,Scotland,CasesByDate,3512
28/09/2022,Wales,CasesByDate,0
28/09/2022,England,CasesByDate,0
29/09/2022,England,CasesByDate,46853
29/09/2022,Scotland,CasesByDate,0
29/09/2022,Wales,CasesByDate,579
30/09/2022,Scotland,CasesByDate,0
30/09/2022,Wales,CasesByDate,0
30/09/2022,England,CasesByDate,0
01/10/2022,England,CasesByDate,0
01/10/2022,Wales,CasesByDate,0
01/10/2022,Scotland,CasesByDate,0
02/10/2022,Scotland,CasesByDate,0
02/10/2022,Wales,CasesByDate,0
02/10/2022,England,CasesByDate,0
03/10/2022,England,CasesByDate,0
03/10/2022,Scotland,CasesByDate,0
03/10/2022,Wales,CasesByDate,0
04/10/2022,Wales,CasesByDate,0
04/10/2022,Scotland,CasesByDate,0
04/10/2022,England,CasesByDate,0
05/10/2022,England,CasesByDate,0
05/10/2022,Scotland,CasesByDate,2876
05/10/2022,Wales,CasesByDate,0
06/10/2022,Scotland,CasesByDate,0
06/10/2022,Wales,CasesByDate,744
06/10/2022,England,CasesByDate,58832
07/10/2022,England,CasesByDate,0
07/10/2022,Scotland,CasesByDate,0
07/10/2022,Wales,CasesByDate,0
08/10/2022,Scotland,CasesByDate,0
08/10/2022,Wales,CasesByDate,0
08/10/2022,England,CasesByDate,0
09/10/2022,England,CasesByDate,0
09/10/2022,Scotland,CasesByDate,0
09/10/2022,Wales,CasesByDate,0
10/10/2022,Scotland,CasesByDate,0
10/10/2022,Wales,CasesByDate,0
10/10/2022,England,CasesByDate,0
11/10/2022,England,CasesByDate,0
11/10/2022,Scotland,CasesByDate,0
11/10/2022,Wales,CasesByDate,0
12/10/2022,Wales,CasesByDate,0
12/10/2022,Scotland,CasesByDate,3719
12/10/2022,England,CasesByDate,0
13/10/2022,England,CasesByDate,59101
13/10/2022,Wales,CasesByDate,766
13/10/2022,Scotland,CasesByDate,0
14/10/2022,Wales,CasesByDate,0
14/10/2022,Scotland,CasesByDate,0
14/10/2022,England,CasesByDate,0
15/10/2022,England,CasesByDate,0
15/10/2022,Scotland,CasesByDate,0
15/10/2022,Wales,CasesByDate,0
16/10/2022,Scotland,CasesByDate,0
16/10/2022,Wales,CasesByDate,0
16/10/2022,England,CasesByDate,0
17/10/2022,England,CasesByDate,0
17/10/2022,Scotland,CasesByDate,0
17/10/2022,Wales,CasesByDate,0
18/10/2022,Wales,CasesByDate,0
18/10/2022,Scotland,CasesByDate,0
18/10/2022,England,CasesByDate,0
19/10/2022,England,CasesByDate,0
19/10/2022,Wales,CasesByDate,0
19/10/2022,Scotland,CasesByDate,3367
20/10/2022,Wales,CasesByDate,743
20/10/2022,Scotland,CasesByDate,0
20/10/2022,England,CasesByDate,52672
21/10/2022,England,CasesByDate,0
21/10/2022,Scotland,CasesByDate,0
21/10/2022,Wales,CasesByDate,0
22/10/2022,Wales,CasesByDate,0
22/10/2022,Scotland,CasesByDate,0
22/10/2022,England,CasesByDate,0
23/10/2022,England,CasesByDate,0
23/10/2022,Wales,CasesByDate,0
23/10/2022,Scotland,CasesByDate,0
24/10/2022,Wales,CasesByDate,0
24/10/2022,Scotland,CasesByDate,0
24/10/2022,England,CasesByDate,0
25/10/2022,England,CasesByDate,0
25/10/2022,Scotland,CasesByDate,0
25/10/2022,Wales,CasesByDate,0
26/10/2022,Scotland,CasesByDate,3216
26/10/2022,Wales,CasesByDate,0
26/10/2022,England,CasesByDate,0
27/10/2022,England,CasesByDate,39178
27/10/2022,Wales,CasesByDate,612
27/10/2022,Scotland,CasesByDate,0
28/10/2022,Wales,CasesByDate,0
28/10/2022,Scotland,CasesByDate,0
28/10/2022,England,CasesByDate,0
29/10/2022,England,CasesByDate,0
29/10/2022,Scotland,CasesByDate,0
29/10/2022,Wales,CasesByDate,0
30/10/2022,Scotland,CasesByDate,0
30/10/2022,Wales,CasesByDate,0
30/10/2022,England,CasesByDate,0
31/10/2022,England,CasesByDate,0
31/10/2022,Wales,CasesByDate,0
31/10/2022,Scotland,CasesByDate,0
01/11/2022,Scotland,CasesByDate,0
01/11/2022,Wales,CasesByDate,0
01/11/2022,England,CasesByDate,0
02/11/2022,England,CasesByDate,0
02/11/2022,Scotland,CasesByDate,2896
02/11/2022,Wales,CasesByDate,0
03/11/2022,Scotland,CasesByDate,0
03/11/2022,Wales,CasesByDate,475
03/11/2022,England,CasesByDate,28209
04/11/2022,England,CasesByDate,0
04/11/2022,Scotland,CasesByDate,0
04/11/2022,Wales,CasesByDate,0
05/11/2022,Scotland,CasesByDate,0
05/11/2022,Wales,CasesByDate,0
05/11/2022,England,CasesByDate,0
06/11/2022,England,CasesByDate,0
06/11/2022,Wales,CasesByDate,0
06/11/2022,Scotland,CasesByDate,0
07/11/2022,Wales,CasesByDate,0
07/11/2022,Scotland,CasesByDate,0
07/11/2022,England,CasesByDate,0
08/11/2022,England,CasesByDate,0
08/11/2022,Scotland,CasesByDate,0
08/11/2022,Wales,CasesByDate,0
09/11/2022,Scotland,CasesByDate,2443
09/11/2022,Wales,CasesByDate,0
09/11/2022,England,CasesByDate,0
10/11/2022,England,CasesByDate,21391
10/11/2022,Scotland,CasesByDate,0
10/11/2022,Wales,CasesByDate,339
11/11/2022,Wales,CasesByDate,0
11/11/2022,Scotland,CasesByDate,0
11/11/2022,England,CasesByDate,0
12/11/2022,England,CasesByDate,0
12/11/2022,Scotland,CasesByDate,0
12/11/2022,Wales,CasesByDate,0
13/11/2022,Wales,CasesByDate,0
13/11/2022,Scotland,CasesByDate,0
13/11/2022,England,CasesByDate,0
14/11/2022,England,CasesByDate,0
14/11/2022,Wales,CasesByDate,0
14/11/2022,Scotland,CasesByDate,0
15/11/2022,Scotland,CasesByDate,0
15/11/2022,Wales,CasesByDate,0
15/11/2022,England,CasesByDate,0
16/11/2022,England,CasesByDate,0
16/11/2022,Wales,CasesByDate,0
16/11/2022,Scotland,CasesByDate,2311
17/11/2022,Wales,CasesByDate,280
17/11/2022,Scotland,CasesByDate,0
17/11/2022,England,CasesByDate,20866
18/11/2022,England,CasesByDate,0
18/11/2022,Wales,CasesByDate,0
18/11/2022,Scotland,CasesByDate,0
19/11/2022,Scotland,CasesByDate,0
19/11/2022,Wales,CasesByDate,0
19/11/2022,England,CasesByDate,0
20/11/2022,England,CasesByDate,0
20/11/2022,Wales,CasesByDate,0
20/11/2022,Scotland,CasesByDate,0
21/11/2022,Wales,CasesByDate,0
21/11/2022,Scotland,CasesByDate,0
21/11/2022,England,CasesByDate,0
22/11/2022,England,CasesByDate,0
22/11/2022,Scotland,CasesByDate,0
22/11/2022,Wales,CasesByDate,0
23/11/2022,Scotland,CasesByDate,1929
23/11/2022,Wales,CasesByDate,0
23/11/2022,England,CasesByDate,0
24/11/2022,England,CasesByDate,20261
24/11/2022,Scotland,CasesByDate,0
24/11/2022,Wales,CasesByDate,283
25/11/2022,Scotland,CasesByDate,0
25/11/2022,Wales,CasesByDate,0
25/11/2022,England,CasesByDate,0
26/11/2022,England,CasesByDate,0
26/11/2022,Wales,CasesByDate,0
26/11/2022,Scotland,CasesByDate,0
27/11/2022,Scotland,CasesByDate,0
27/11/2022,Wales,CasesByDate,0
27/11/2022,England,CasesByDate,0
28/11/2022,England,CasesByDate,0
28/11/2022,Scotland,CasesByDate,0
28/11/2022,Wales,CasesByDate,0
29/11/2022,Scotland,CasesByDate,0
29/11/2022,Wales,CasesByDate,0
29/11/2022,England,CasesByDate,0
30/11/2022,England,CasesByDate,0
30/11/2022,Scotland,CasesByDate,1915
30/11/2022,Wales,CasesByDate,0
01/12/2022,Wales,CasesByDate,369
01/12/2022,Scotland,CasesByDate,0
01/12/2022,England,CasesByDate,22375
02/12/2022,England,CasesByDate,0
02/12/2022,Scotland,CasesByDate,0
02/12/2022,Wales,CasesByDate,0
03/12/2022,Scotland,CasesByDate,0
03/12/2022,Wales,CasesByDate,0
03/12/2022,England,CasesByDate,0
04/12/2022,England,CasesByDate,0
04/12/2022,Wales,CasesByDate,0
04/12/2022,Scotland,CasesByDate,0
05/12/2022,Scotland,CasesByDate,0
05/12/2022,Wales,CasesByDate,0
05/12/2022,England,CasesByDate,0
06/12/2022,England,CasesByDate,0
06/12/2022,Wales,CasesByDate,0
06/12/2022,Scotland,CasesByDate,0
07/12/2022,Scotland,CasesByDate,1933
07/12/2022,Wales,CasesByDate,0
07/12/2022,England,CasesByDate,0
08/12/2022,England,CasesByDate,26410
08/12/2022,Wales,CasesByDate,522
08/12/2022,Scotland,CasesByDate,0
09/12/2022,Wales,CasesByDate,0
09/12/2022,Scotland,CasesByDate,0
09/12/2022,England,CasesByDate,0
10/12/2022,England,CasesByDate,0
10/12/2022,Scotland,CasesByDate,0
10/12/2022,Wales,CasesByDate,0
11/12/2022,Wales,CasesByDate,0
11/12/2022,Scotland,CasesByDate,0
11/12/2022,England,CasesByDate,0
12/12/2022,England,CasesByDate,0
12/12/2022,Wales,CasesByDate,0
12/12/2022,Scotland,CasesByDate,0
13/12/2022,Wales,CasesByDate,0
13/12/2022,Scotland,CasesByDate,0
13/12/2022,England,CasesByDate,0
14/12/2022,England,CasesByDate,0
14/12/2022,Wales,CasesByDate,0
14/12/2022,Scotland,CasesByDate,2290
15/12/2022,Scotland,CasesByDate,0
15/12/2022,Wales,CasesByDate,798
15/12/2022,England,CasesByDate,32405
16/12/2022,England,CasesByDate,0
16/12/2022,Wales,CasesByDate,0
16/12/2022,Scotland,CasesByDate,0
17/12/2022,Wales,CasesByDate,0
17/12/2022,Scotland,CasesByDate,0
17/12/2022,England,CasesByDate,0
18/12/2022,England,CasesByDate,0
18/12/2022,Wales,CasesByDate,0
18/12/2022,Scotland,CasesByDate,0
19/12/2022,Wales,CasesByDate,0
19/12/2022,Scotland,CasesByDate,0
19/12/2022,England,CasesByDate,0
20/12/2022,England,CasesByDate,0
20/12/2022,Scotland,CasesByDate,0
20/12/2022,Wales,CasesByDate,0
21/12/2022,Wales,CasesByDate,0
21/12/2022,Scotland,CasesByDate,2790
21/12/2022,England,CasesByDate,0
22/12/2022,England,CasesByDate,42141
22/12/2022,Scotland,CasesByDate,0
22/12/2022,Wales,CasesByDate,1139
23/12/2022,Wales,CasesByDate,0
23/12/2022,Scotland,CasesByDate,0
23/12/2022,England,CasesByDate,0
24/12/2022,England,CasesByDate,0
24/12/2022,Scotland,CasesByDate,0
24/12/2022,Wales,CasesByDate,0
25/12/2022,Scotland,CasesByDate,0
25/12/2022,Wales,CasesByDate,0
25/12/2022,England,CasesByDate,0
26/12/2022,England,CasesByDate,0
26/12/2022,Wales,CasesByDate,0
26/12/2022,Scotland,CasesByDate,0
27/12/2022,Scotland,CasesByDate,0
27/12/2022,Wales,CasesByDate,0
27/12/2022,England,CasesByDate,0
28/12/2022,England,CasesByDate,0
28/12/2022,Wales,CasesByDate,0
28/12/2022,Scotland,CasesByDate,0
29/12/2022,Scotland,CasesByDate,0
29/12/2022,Wales,CasesByDate,865
29/12/2022,England,CasesByDate,36755
30/12/2022,Wales,CasesByDate,0
30/12/2022,England,CasesByDate,0
30/12/2022,Scotland,CasesByDate,0
31/12/2022,Scotland,CasesByDate,0
31/12/2022,England,CasesByDate,0
31/12/2022,Wales,CasesByDate,0
01/01/2023,England,CasesByDate,0
01/01/2023,Wales,CasesByDate,0
01/01/2023,Scotland,CasesByDate,0
02/01/2023,Scotland,CasesByDate,0
02/01/2023,England,CasesByDate,0
02/01/2023,Wales,CasesByDate,0
03/01/2023,England,CasesByDate,0
03/01/2023,Wales,CasesByDate,0
03/01/2023,Scotland,CasesByDate,0
04/01/2023,Scotland,CasesByDate,0
04/01/2023,England,CasesByDate,0
04/01/2023,Wales,CasesByDate,0
05/01/2023,England,CasesByDate,36598
05/01/2023,Wales,CasesByDate,907
05/01/2023,Scotland,CasesByDate,0
06/01/2023,Scotland,CasesByDate,6188
06/01/2023,Wales,CasesByDate,0
06/01/2023,England,CasesByDate,0
07/01/2023,Wales,CasesByDate,0
07/01/2023,England,CasesByDate,0
07/01/2023,Scotland,CasesByDate,0
08/01/2023,Scotland,CasesByDate,0
08/01/2023,Wales,CasesByDate,0
08/01/2023,England,CasesByDate,0
09/01/2023,England,CasesByDate,0
09/01/2023,Wales,CasesByDate,0
09/01/2023,Scotland,CasesByDate,0
10/01/2023,Scotland,CasesByDate,0
10/01/2023,Wales,CasesByDate,0
10/01/2023,England,CasesByDate,0
11/01/2023,England,CasesByDate,0
11/01/2023,Wales,CasesByDate,0
11/01/2023,Scotland,CasesByDate,2601
12/01/2023,Scotland,CasesByDate,0
12/01/2023,Wales,CasesByDate,529
12/01/2023,England,CasesByDate,23990
13/01/2023,Wales,CasesByDate,0
13/01/2023,England,CasesByDate,0
13/01/2023,Scotland,CasesByDate,0
14/01/2023,Scotland,CasesByDate,0
14/01/2023,Wales,CasesByDate,0
14/01/2023,England,CasesByDate,0
15/01/2023,England,CasesByDate,0
15/01/2023,Wales,CasesByDate,0
15/01/2023,Scotland,CasesByDate,0
16/01/2023,Scotland,CasesByDate,0
16/01/2023,Wales,CasesByDate,0
16/01/2023,England,CasesByDate,0
17/01/2023,Wales,CasesByDate,0
17/01/2023,England,CasesByDate,0
17/01/2023,Scotland,CasesByDate,0
18/01/2023,Scotland,CasesByDate,1619
18/01/2023,England,CasesByDate,0
18/01/2023,Wales,CasesByDate,0
19/01/2023,Wales,CasesByDate,275
19/01/2023,England,CasesByDate,13990
19/01/2023,Scotland,CasesByDate,0
20/01/2023,Scotland,CasesByDate,0
20/01/2023,England,CasesByDate,0
20/01/2023,Wales,CasesByDate,0
21/01/2023,Wales,CasesByDate,0
21/01/2023,England,CasesByDate,0
21/01/2023,Scotland,CasesByDate,0
22/01/2023,Scotland,CasesByDate,0
22/01/2023,Wales,CasesByDate,0
22/01/2023,England,CasesByDate,0
23/01/2023,England,CasesByDate,0
23/01/2023,Wales,CasesByDate,0
23/01/2023,Scotland,CasesByDate,0
24/01/2023,Scotland,CasesByDate,0
24/01/2023,Wales,CasesByDate,0
24/01/2023,England,CasesByDate,0
25/01/2023,Wales,CasesByDate,0
25/01/2023,England,CasesByDate,0
25/01/2023,Scotland,CasesByDate,1170
26/01/2023,Scotland,CasesByDate,0
26/01/2023,England,CasesByDate,13714
26/01/2023,Wales,CasesByDate,269
27/01/2023,England,CasesByDate,0
27/01/2023,Wales,CasesByDate,0
27/01/2023,Scotland,CasesByDate,0
28/01/2023,Scotland,CasesByDate,0
28/01/2023,England,CasesByDate,0
28/01/2023,Wales,CasesByDate,0
29/01/2023,Wales,CasesByDate,0
29/01/2023,England,CasesByDate,0
29/01/2023,Scotland,CasesByDate,0
30/01/2023,Scotland,CasesByDate,0
30/01/2023,Wales,CasesByDate,0
30/01/2023,England,CasesByDate,0
31/01/2023,England,CasesByDate,0
31/01/2023,Wales,CasesByDate,0
31/01/2023,Scotland,CasesByDate,0
01/02/2023,Scotland,CasesByDate,1229
01/02/2023,Wales,CasesByDate,0
01/02/2023,England,CasesByDate,0
02/02/2023,England,CasesByDate,17889
02/02/2023,Wales,CasesByDate,294
02/02/2023,Scotland,CasesByDate,0
03/02/2023,Scotland,CasesByDate,0
03/02/2023,Wales,CasesByDate,0
03/02/2023,England,CasesByDate,0
04/02/2023,England,CasesByDate,0
04/02/2023,Wales,CasesByDate,0
04/02/2023,Scotland,CasesByDate,0
05/02/2023,Scotland,CasesByDate,0
05/02/2023,England,CasesByDate,0
05/02/2023,Wales,CasesByDate,0
06/02/2023,Wales,CasesByDate,0
06/02/2023,England,CasesByDate,0
06/02/2023,Scotland,CasesByDate,0
07/02/2023,Scotland,CasesByDate,0
07/02/2023,Wales,CasesByDate,0
07/02/2023,England,CasesByDate,0
08/02/2023,Wales,CasesByDate,0
08/02/2023,England,CasesByDate,0
08/02/2023,Scotland,CasesByDate,1318
09/02/2023,Scotland,CasesByDate,0
09/02/2023,England,CasesByDate,20570
09/02/2023,Wales,CasesByDate,373
10/02/2023,Wales,CasesByDate,0
10/02/2023,England,CasesByDate,0
10/02/2023,Scotland,CasesByDate,0
11/02/2023,Scotland,CasesByDate,0
11/02/2023,Wales,CasesByDate,0
11/02/2023,England,CasesByDate,0
12/02/2023,England,CasesByDate,0
12/02/2023,Wales,CasesByDate,0
12/02/2023,Scotland,CasesByDate,0
13/02/2023,Scotland,CasesByDate,0
13/02/2023,Wales,CasesByDate,0
13/02/2023,England,CasesByDate,0
14/02/2023,England,CasesByDate,0
14/02/2023,Wales,CasesByDate,0
14/02/2023,Scotland,CasesByDate,0
15/02/2023,Scotland,CasesByDate,0
15/02/2023,England,CasesByDate,0
15/02/2023,Wales,CasesByDate,0
16/02/2023,England,CasesByDate,23686
16/02/2023,Wales,CasesByDate,372
16/02/2023,Scotland,CasesByDate,1606
17/02/2023,Scotland,CasesByDate,0
17/02/2023,England,CasesByDate,0
17/02/2023,Wales,CasesByDate,0
18/02/2023,Wales,CasesByDate,0
18/02/2023,England,CasesByDate,0
18/02/2023,Scotland,CasesByDate,0
19/02/2023,Scotland,CasesByDate,0
19/02/2023,Wales,CasesByDate,0
19/02/2023,England,CasesByDate,0
20/02/2023,Wales,CasesByDate,0
20/02/2023,England,CasesByDate,0
20/02/2023,Scotland,CasesByDate,0
21/02/2023,Scotland,CasesByDate,0
21/02/2023,Wales,CasesByDate,0
21/02/2023,England,CasesByDate,0
22/02/2023,Wales,CasesByDate,0
22/02/2023,England,CasesByDate,0
22/02/2023,Scotland,CasesByDate,0
23/02/2023,Scotland,CasesByDate,1644
23/02/2023,England,CasesByDate,26460
23/02/2023,Wales,CasesByDate,477
24/02/2023,Wales,CasesByDate,0
24/02/2023,England,CasesByDate,0
24/02/2023,Scotland,CasesByDate,0
25/02/2023,Scotland,CasesByDate,0
25/02/2023,England,CasesByDate,0
25/02/2023,Wales,CasesByDate,0
26/02/2023,England,CasesByDate,0
26/02/2023,Wales,CasesByDate,0
26/02/2023,Scotland,CasesByDate,0
27/02/2023,Scotland,CasesByDate,0
27/02/2023,England,CasesByDate,0
27/02/2023,Wales,CasesByDate,0
28/02/2023,Wales,CasesByDate,0
28/02/2023,England,CasesByDate,0
28/02/2023,Scotland,CasesByDate,0
01/03/2023,Scotland,CasesByDate,0
01/03/2023,Wales,CasesByDate,0
01/03/2023,England,CasesByDate,0
02/03/2023,England,CasesByDate,24269
02/03/2023,Wales,CasesByDate,428
02/03/2023,Scotland,CasesByDate,1733
03/03/2023,Scotland,CasesByDate,0
03/03/2023,England,CasesByDate,0
03/03/2023,Wales,CasesByDate,0
04/03/2023,England,CasesByDate,0
04/03/2023,Wales,CasesByDate,0
04/03/2023,Scotland,CasesByDate,0
05/03/2023,Scotland,CasesByDate,0
05/03/2023,Wales,CasesByDate,0
05/03/2023,England,CasesByDate,0
06/03/2023,Wales,CasesByDate,0
06/03/2023,England,CasesByDate,0
06/03/2023,Scotland,CasesByDate,0
07/03/2023,Scotland,CasesByDate,0
07/03/2023,Wales,CasesByDate,0
07/03/2023,England,CasesByDate,0
08/03/2023,Wales,CasesByDate,0
08/03/2023,England,CasesByDate,0
08/03/2023,Scotland,CasesByDate,0
09/03/2023,Scotland,CasesByDate,1917
09/03/2023,Wales,CasesByDate,577
09/03/2023,England,CasesByDate,26329
10/03/2023,Wales,CasesByDate,0
10/03/2023,England,CasesByDate,0
10/03/2023,Scotland,CasesByDate,0
11/03/2023,Scotland,CasesByDate,0
11/03/2023,England,CasesByDate,0
11/03/2023,Wales,CasesByDate,0
12/03/2023,Wales,CasesByDate,0
12/03/2023,England,CasesByDate,0
12/03/2023,Scotland,CasesByDate,0
13/03/2023,Scotland,CasesByDate,0
13/03/2023,England,CasesByDate,0
13/03/2023,Wales,CasesByDate,0
14/03/2023,Wales,CasesByDate,0
14/03/2023,England,CasesByDate,0
14/03/2023,Scotland,CasesByDate,0
15/03/2023,Scotland,CasesByDate,0
15/03/2023,Wales,CasesByDate,0
15/03/2023,England,CasesByDate,0
16/03/2023,Wales,CasesByDate,704
16/03/2023,England,CasesByDate,24679
16/03/2023,Scotland,CasesByDate,0
17/03/2023,Scotland,CasesByDate,0
17/03/2023,England,CasesByDate,0
17/03/2023,Wales,CasesByDate,0
18/03/2023,England,CasesByDate,0
18/03/2023,Wales,CasesByDate,0
18/03/2023,Scotland,CasesByDate,0
19/03/2023,Scotland,CasesByDate,0
19/03/2023,Wales,CasesByDate,0
19/03/2023,England,CasesByDate,0
20/03/2023,England,CasesByDate,0
20/03/2023,Wales,CasesByDate,0
20/03/2023,Scotland,CasesByDate,0
21/03/2023,Scotland,CasesByDate,0
21/03/2023,England,CasesByDate,0
21/03/2023,Wales,CasesByDate,0
22/03/2023,England,CasesByDate,0
22/03/2023,Wales,CasesByDate,0
22/03/2023,Scotland,CasesByDate,0
23/03/2023,Scotland,CasesByDate,0
23/03/2023,England,CasesByDate,34062
23/03/2023,Wales,CasesByDate,585
24/03/2023,England,CasesByDate,0
24/03/2023,Wales,CasesByDate,0
24/03/2023,Scotland,CasesByDate,0
25/03/2023,Scotland,CasesByDate,0
25/03/2023,Wales,CasesByDate,0
25/03/2023,England,CasesByDate,0
26/03/2023,England,CasesByDate,0
26/03/2023,Wales,CasesByDate,0
26/03/2023,Scotland,CasesByDate,0
27/03/2023,Scotland,CasesByDate,0
27/03/2023,Wales,CasesByDate,0
27/03/2023,England,CasesByDate,0
28/03/2023,England,CasesByDate,0
28/03/2023,Wales,CasesByDate,0
28/03/2023,Scotland,CasesByDate,0
29/03/2023,Scotland,CasesByDate,0
29/03/2023,Wales,CasesByDate,0
29/03/2023,England,CasesByDate,0
30/03/2023,England,CasesByDate,25110
30/03/2023,Wales,CasesByDate,475
30/03/2023,Scotland,CasesByDate,5557
31/03/2023,Scotland,CasesByDate,0
31/03/2023,England,CasesByDate,0
31/03/2023,Wales,CasesByDate,0
01/04/2023,Wales,CasesByDate,0
01/04/2023,England,CasesByDate,0
01/04/2023,Scotland,CasesByDate,0
02/04/2023,Scotland,CasesByDate,0
02/04/2023,Wales,CasesByDate,0
02/04/2023,England,CasesByDate,0
03/04/2023,England,CasesByDate,0
03/04/2023,Wales,CasesByDate,0
03/04/2023,Scotland,CasesByDate,0
04/04/2023,Scotland,CasesByDate,0
04/04/2023,Wales,CasesByDate,0
04/04/2023,England,CasesByDate,0
05/04/2023,England,CasesByDate,0
05/04/2023,Wales,CasesByDate,0
05/04/2023,Scotland,CasesByDate,0
06/04/2023,Scotland,CasesByDate,2211
06/04/2023,Wales,CasesByDate,435
06/04/2023,England,CasesByDate,18021
07/04/2023,England,CasesByDate,0
07/04/2023,Wales,CasesByDate,0
07/04/2023,Scotland,CasesByDate,0
08/04/2023,Scotland,CasesByDate,0
08/04/2023,Wales,CasesByDate,0
08/04/2023,England,CasesByDate,0
09/04/2023,Wales,CasesByDate,0
09/04/2023,England,CasesByDate,0
09/04/2023,Scotland,CasesByDate,0
10/04/2023,Scotland,CasesByDate,0
10/04/2023,Wales,CasesByDate,0
10/04/2023,England,CasesByDate,0
11/04/2023,Wales,CasesByDate,0
11/04/2023,England,CasesByDate,0
11/04/2023,Scotland,CasesByDate,0
12/04/2023,Scotland,CasesByDate,0
12/04/2023,Wales,CasesByDate,0
12/04/2023,England,CasesByDate,0
13/04/2023,England,CasesByDate,14294
13/04/2023,Wales,CasesByDate,330
13/04/2023,Scotland,CasesByDate,1593
14/04/2023,Scotland,CasesByDate,0
14/04/2023,Wales,CasesByDate,0
14/04/2023,England,CasesByDate,0
15/04/2023,Wales,CasesByDate,0
15/04/2023,England,CasesByDate,0
15/04/2023,Scotland,CasesByDate,0
16/04/2023,Scotland,CasesByDate,0
16/04/2023,Wales,CasesByDate,0
16/04/2023,England,CasesByDate,0
17/04/2023,Wales,CasesByDate,0
17/04/2023,England,CasesByDate,0
17/04/2023,Scotland,CasesByDate,0
18/04/2023,Scotland,CasesByDate,0
18/04/2023,Wales,CasesByDate,0
18/04/2023,England,CasesByDate,0
19/04/2023,England,CasesByDate,0
19/04/2023,Wales,CasesByDate,0
19/04/2023,Scotland,CasesByDate,0
20/04/2023,Scotland,CasesByDate,1492
20/04/2023,Wales,CasesByDate,275
20/04/2023,England,CasesByDate,12500
21/04/2023,Wales,CasesByDate,0
21/04/2023,England,CasesByDate,0
21/04/2023,Scotland,CasesByDate,0
22/04/2023,Scotland,CasesByDate,0
22/04/2023,England,CasesByDate,0
22/04/2023,Wales,CasesByDate,0
23/04/2023,England,CasesByDate,0
23/04/2023,Wales,CasesByDate,0
23/04/2023,Scotland,CasesByDate,0
24/04/2023,Scotland,CasesByDate,0
24/04/2023,Wales,CasesByDate,0
24/04/2023,England,CasesByDate,0
25/04/2023,England,CasesByDate,0
25/04/2023,Wales,CasesByDate,0
25/04/2023,Scotland,CasesByDate,0
26/04/2023,Scotland,CasesByDate,0
26/04/2023,Wales,CasesByDate,0
26/04/2023,England,CasesByDate,0
27/04/2023,Wales,CasesByDate,251
27/04/2023,England,CasesByDate,10486
27/04/2023,Scotland,CasesByDate,0
28/04/2023,Scotland,CasesByDate,0
28/04/2023,Wales,CasesByDate,0
28/04/2023,England,CasesByDate,0
29/04/2023,England,CasesByDate,0
29/04/2023,Wales,CasesByDate,0
29/04/2023,Scotland,CasesByDate,0
30/04/2023,Scotland,CasesByDate,0
30/04/2023,England,CasesByDate,0
30/04/2023,Wales,CasesByDate,0
01/05/2023,Wales,CasesByDate,0
01/05/2023,England,CasesByDate,0
01/05/2023,Scotland,CasesByDate,0
02/05/2023,Scotland,CasesByDate,0
02/05/2023,England,CasesByDate,0
02/05/2023,Wales,CasesByDate,0
03/05/2023,Wales,CasesByDate,0
03/05/2023,England,CasesByDate,0
03/05/2023,Scotland,CasesByDate,0
04/05/2023,Scotland,CasesByDate,649
04/05/2023,Wales,CasesByDate,225
04/05/2023,England,CasesByDate,10352
05/05/2023,England,CasesByDate,0
05/05/2023,Wales,CasesByDate,0
05/05/2023,Scotland,CasesByDate,0
06/05/2023,Scotland,CasesByDate,0
06/05/2023,Wales,CasesByDate,0
06/05/2023,England,CasesByDate,0
07/05/2023,Wales,CasesByDate,0
07/05/2023,England,CasesByDate,0
07/05/2023,Scotland,CasesByDate,0
08/05/2023,Scotland,CasesByDate,0
08/05/2023,England,CasesByDate,0
08/05/2023,Wales,CasesByDate,0
09/05/2023,England,CasesByDate,0
09/05/2023,Wales,CasesByDate,0
09/05/2023,Scotland,CasesByDate,0
10/05/2023,Scotland,CasesByDate,0
10/05/2023,England,CasesByDate,0
